v8-version,5,8,283,38,0
code-creation,Builtin,5,0x1efae67c7b80,134,"DatePrototypeSetUTCSeconds"
code-creation,Builtin,5,0x1efae67c7c20,134,"DatePrototypeToDateString"
code-creation,Builtin,5,0x1efae67c7cc0,134,"DatePrototypeToISOString"
code-creation,Builtin,5,0x1efae67c7d60,134,"DatePrototypeToUTCString"
code-creation,Builtin,5,0x1efae67c7e00,134,"DatePrototypeToString"
code-creation,Builtin,5,0x1efae67c7ea0,134,"DatePrototypeToTimeString"
code-creation,Builtin,5,0x1efae67c7f40,134,"DatePrototypeToJson"
code-creation,Builtin,5,0x1efae67c7fe0,134,"DateUTC"
code-creation,Builtin,5,0x1efae67c8080,134,"ErrorConstructor"
code-creation,Builtin,5,0x1efae67c8120,134,"ErrorCaptureStackTrace"
code-creation,Builtin,5,0x1efae67c81c0,134,"ErrorPrototypeToString"
code-creation,Builtin,5,0x1efae67c8260,134,"MakeError"
code-creation,Builtin,5,0x1efae67c8300,134,"MakeRangeError"
code-creation,Builtin,5,0x1efae67c83a0,134,"MakeSyntaxError"
code-creation,Builtin,5,0x1efae67c8440,134,"MakeTypeError"
code-creation,Builtin,5,0x1efae67c84e0,134,"MakeURIError"
code-creation,Builtin,5,0x1efae67c8580,134,"FunctionConstructor"
code-creation,Builtin,5,0x1efae67c8620,208,"FunctionPrototypeApply"
code-creation,Builtin,5,0x1efae67c8700,134,"FunctionPrototypeBind"
code-creation,Stub,3,0x1efae67c87a0,2250,"RecordWriteStub"
code-creation,Builtin,5,0x1efae67c9080,928,"FastFunctionPrototypeBind"
code-creation,Builtin,5,0x1efae67c9420,143,"FunctionPrototypeCall"
code-creation,Builtin,5,0x1efae67c94c0,403,"FunctionPrototypeHasInstance"
code-creation,Builtin,5,0x1efae67c9660,134,"FunctionPrototypeToString"
code-creation,Builtin,5,0x1efae67c9700,335,"CreateIterResultObject"
code-creation,Builtin,5,0x1efae67c9860,134,"GeneratorFunctionConstructor"
code-creation,Builtin,5,0x1efae67c9900,300,"GeneratorPrototypeNext"
code-creation,Builtin,5,0x1efae67c9a40,308,"GeneratorPrototypeReturn"
code-creation,Builtin,5,0x1efae67c9b80,320,"GeneratorPrototypeThrow"
code-creation,Builtin,5,0x1efae67c9cc0,134,"AsyncFunctionConstructor"
code-creation,Builtin,5,0x1efae67c9d60,134,"GlobalDecodeURI"
code-creation,Builtin,5,0x1efae67c9e00,134,"GlobalDecodeURIComponent"
code-creation,Builtin,5,0x1efae67c9ea0,134,"GlobalEncodeURI"
code-creation,Builtin,5,0x1efae67c9f40,134,"GlobalEncodeURIComponent"
code-creation,Builtin,5,0x1efae67c9fe0,134,"GlobalEscape"
code-creation,Builtin,5,0x1efae67ca080,134,"GlobalUnescape"
code-creation,Builtin,5,0x1efae67ca120,134,"GlobalEval"
code-creation,Builtin,5,0x1efae67ca1c0,211,"GlobalIsFinite"
code-creation,Builtin,5,0x1efae67ca2a0,203,"GlobalIsNaN"
code-creation,Builtin,5,0x1efae67ca380,134,"JsonParse"
code-creation,Builtin,5,0x1efae67ca420,134,"JsonStringify"
code-creation,Builtin,11,0x1efae67ca4c0,1107,"LoadIC"
code-creation,Builtin,11,0x1efae67ca920,1123,"LoadICTrampoline"
code-creation,Builtin,13,0x1efae67cada0,2086,"KeyedLoadIC"
code-creation,Builtin,13,0x1efae67cb5e0,2102,"KeyedLoadICTrampoline"
code-creation,Stub,3,0x1efae67cbe20,2292,"RecordWriteStub"
code-creation,Stub,3,0x1efae67cc720,978,"RecordWriteStub"
code-creation,Stub,3,0x1efae67ccb00,2238,"RecordWriteStub"
code-creation,Stub,3,0x1efae67cd3c0,2265,"RecordWriteStub"
code-creation,Builtin,14,0x1efae67cdca0,4632,"StoreIC"
code-creation,Builtin,14,0x1efae67ceec0,4648,"StoreICTrampoline"
code-creation,Builtin,14,0x1efae67d0100,4632,"StoreICStrict"
code-creation,Builtin,14,0x1efae67d1320,4648,"StoreICStrictTrampoline"
code-creation,Stub,3,0x1efae67d2560,2265,"RecordWriteStub"
code-creation,Builtin,15,0x1efae67d2e40,4736,"KeyedStoreIC"
code-creation,Builtin,15,0x1efae67d40c0,4752,"KeyedStoreICTrampoline"
code-creation,Builtin,15,0x1efae67d5360,4736,"KeyedStoreICStrict"
code-creation,Builtin,15,0x1efae67d65e0,4752,"KeyedStoreICStrictTrampoline"
code-creation,Builtin,12,0x1efae67d7880,803,"LoadGlobalIC"
code-creation,Builtin,12,0x1efae67d7bc0,779,"LoadGlobalICInsideTypeof"
code-creation,Builtin,12,0x1efae67d7ee0,819,"LoadGlobalICTrampoline"
code-creation,Builtin,12,0x1efae67d8220,795,"LoadGlobalICInsideTypeofTrampoline"
code-creation,Builtin,5,0x1efae67d8540,350,"MathAbs"
code-creation,Builtin,5,0x1efae67d86a0,342,"MathAcos"
code-creation,Builtin,5,0x1efae67d8800,342,"MathAcosh"
code-creation,Builtin,5,0x1efae67d8960,342,"MathAsin"
code-creation,Builtin,5,0x1efae67d8ac0,342,"MathAsinh"
code-creation,Builtin,5,0x1efae67d8c20,342,"MathAtan"
code-creation,Builtin,5,0x1efae67d8d80,342,"MathAtanh"
code-creation,Builtin,5,0x1efae67d8ee0,429,"MathAtan2"
code-creation,Builtin,5,0x1efae67d90a0,342,"MathCbrt"
code-creation,Builtin,5,0x1efae67d9200,598,"MathCeil"
code-creation,Stub,3,0x1efae67d9460,183,"DoubleToIStub"
code-creation,Builtin,5,0x1efae67d9520,243,"MathClz32"
code-creation,Builtin,5,0x1efae67d9620,342,"MathCos"
code-creation,Builtin,5,0x1efae67d9780,342,"MathCosh"
code-creation,Builtin,5,0x1efae67d98e0,342,"MathExp"
code-creation,Builtin,5,0x1efae67d9a40,342,"MathExpm1"
code-creation,Builtin,5,0x1efae67d9ba0,598,"MathFloor"
code-creation,Builtin,5,0x1efae67d9e00,322,"MathFround"
code-creation,Builtin,5,0x1efae67d9f60,134,"MathHypot"
code-creation,Stub,3,0x1efae67da000,183,"DoubleToIStub"
code-creation,Builtin,5,0x1efae67da0c0,370,"MathImul"
code-creation,Builtin,5,0x1efae67da240,342,"MathLog"
code-creation,Builtin,5,0x1efae67da3a0,342,"MathLog1p"
code-creation,Builtin,5,0x1efae67da500,342,"MathLog10"
code-creation,Builtin,5,0x1efae67da660,342,"MathLog2"
code-creation,Builtin,5,0x1efae67da7c0,304,"MathMax"
code-creation,Builtin,5,0x1efae67da900,304,"MathMin"
code-creation,Stub,3,0x1efae67daa40,357,"MathPowStub"
code-creation,Builtin,5,0x1efae67dabc0,477,"MathPow"
code-creation,Builtin,5,0x1efae67dada0,390,"MathRandom"
code-creation,Builtin,5,0x1efae67daf40,682,"MathRound"
code-creation,Builtin,5,0x1efae67db200,430,"MathSign"
code-creation,Builtin,5,0x1efae67db3c0,342,"MathSin"
code-creation,Builtin,5,0x1efae67db520,342,"MathSinh"
code-creation,Builtin,5,0x1efae67db680,342,"MathTan"
code-creation,Builtin,5,0x1efae67db7e0,342,"MathTanh"
code-creation,Builtin,5,0x1efae67db940,314,"MathSqrt"
code-creation,Builtin,5,0x1efae67dba80,598,"MathTrunc"
code-creation,Builtin,5,0x1efae67dbce0,143,"NumberConstructor"
code-creation,Builtin,5,0x1efae67dbd80,275,"NumberConstructor_ConstructStub"
code-creation,Builtin,5,0x1efae67dbea0,180,"NumberIsFinite"
code-creation,Builtin,5,0x1efae67dbf60,448,"NumberIsInteger"
code-creation,Builtin,5,0x1efae67dc120,172,"NumberIsNaN"
code-creation,Builtin,5,0x1efae67dc1e0,492,"NumberIsSafeInteger"
code-creation,Builtin,5,0x1efae67dc3e0,282,"NumberParseFloat"
code-creation,Stub,3,0x1efae67dc500,183,"DoubleToIStub"
code-creation,Builtin,5,0x1efae67dc5c0,439,"NumberParseInt"
code-creation,Builtin,5,0x1efae67dc780,134,"NumberPrototypeToExponential"
code-creation,Builtin,5,0x1efae67dc820,134,"NumberPrototypeToFixed"
code-creation,Builtin,5,0x1efae67dc8c0,134,"NumberPrototypeToLocaleString"
code-creation,Builtin,5,0x1efae67dc960,134,"NumberPrototypeToPrecision"
code-creation,Builtin,5,0x1efae67dca00,134,"NumberPrototypeToString"
code-creation,Builtin,5,0x1efae67dcaa0,215,"NumberPrototypeValueOf"
code-creation,Stub,3,0x1efae67dcb80,1840,"StringAddStub_CheckNone_NotTenured"
code-creation,Stub,3,0x1efae67dd2c0,629,"StringAddStub_ConvertLeft_NotTenured"
code-creation,Stub,3,0x1efae67dd540,601,"StringAddStub_ConvertRight_NotTenured"
code-creation,Builtin,5,0x1efae67dd7a0,1140,"Add"
code-creation,Builtin,5,0x1efae67ddc20,592,"Subtract"
code-creation,Builtin,5,0x1efae67dde80,713,"Multiply"
code-creation,Builtin,5,0x1efae67de160,696,"Divide"
code-creation,Builtin,5,0x1efae67de420,716,"Modulus"
code-creation,Builtin,5,0x1efae67de700,382,"BitwiseAnd"
code-creation,Builtin,5,0x1efae67de880,382,"BitwiseOr"
code-creation,Builtin,5,0x1efae67dea00,382,"BitwiseXor"
code-creation,Builtin,5,0x1efae67deb80,394,"ShiftLeft"
code-creation,Builtin,5,0x1efae67ded20,394,"ShiftRight"
code-creation,Builtin,5,0x1efae67deec0,557,"ShiftRightLogical"
code-creation,Builtin,5,0x1efae67df100,834,"LessThan"
code-creation,Builtin,5,0x1efae67df460,834,"LessThanOrEqual"
code-creation,Builtin,5,0x1efae67df7c0,834,"GreaterThan"
code-creation,Builtin,5,0x1efae67dfb20,834,"GreaterThanOrEqual"
code-creation,Builtin,5,0x1efae67dfe80,1852,"Equal"
code-creation,Builtin,5,0x1efae67e05c0,1852,"NotEqual"
code-creation,Builtin,5,0x1efae67e0d00,407,"StrictEqual"
code-creation,Builtin,5,0x1efae67e0ea0,407,"StrictNotEqual"
code-creation,Builtin,5,0x1efae67e1040,134,"ObjectAssign"
code-creation,Builtin,5,0x1efae67e10e0,904,"ObjectCreate"
code-creation,Builtin,5,0x1efae67e1480,134,"ObjectDefineGetter"
code-creation,Builtin,5,0x1efae67e1520,134,"ObjectDefineProperties"
code-creation,Builtin,5,0x1efae67e15c0,134,"ObjectDefineProperty"
code-creation,Builtin,5,0x1efae67e1660,134,"ObjectDefineSetter"
code-creation,Builtin,5,0x1efae67e1700,134,"ObjectEntries"
code-creation,Builtin,5,0x1efae67e17a0,134,"ObjectFreeze"
code-creation,Builtin,5,0x1efae67e1840,134,"ObjectGetOwnPropertyDescriptor"
code-creation,Builtin,5,0x1efae67e18e0,134,"ObjectGetOwnPropertyDescriptors"
code-creation,Builtin,5,0x1efae67e1980,134,"ObjectGetOwnPropertyNames"
code-creation,Builtin,5,0x1efae67e1a20,134,"ObjectGetOwnPropertySymbols"
code-creation,Builtin,5,0x1efae67e1ac0,134,"ObjectGetPrototypeOf"
code-creation,Builtin,5,0x1efae67e1b60,134,"ObjectSetPrototypeOf"
code-creation,Builtin,5,0x1efae67e1c00,1659,"ObjectHasOwnProperty"
code-creation,Builtin,5,0x1efae67e2280,134,"ObjectIs"
code-creation,Builtin,5,0x1efae67e2320,134,"ObjectIsExtensible"
code-creation,Builtin,5,0x1efae67e23c0,134,"ObjectIsFrozen"
code-creation,Builtin,5,0x1efae67e2460,134,"ObjectIsSealed"
code-creation,Builtin,5,0x1efae67e2500,134,"ObjectKeys"
code-creation,Builtin,5,0x1efae67e25a0,134,"ObjectLookupGetter"
code-creation,Builtin,5,0x1efae67e2640,134,"ObjectLookupSetter"
code-creation,Builtin,5,0x1efae67e26e0,134,"ObjectPreventExtensions"
code-creation,Builtin,5,0x1efae67e2780,880,"ObjectProtoToString"
code-creation,Builtin,5,0x1efae67e2b00,134,"ObjectPrototypePropertyIsEnumerable"
code-creation,Builtin,5,0x1efae67e2ba0,134,"ObjectPrototypeGetProto"
code-creation,Builtin,5,0x1efae67e2c40,134,"ObjectPrototypeSetProto"
code-creation,Builtin,5,0x1efae67e2ce0,134,"ObjectSeal"
code-creation,Builtin,5,0x1efae67e2d80,134,"ObjectValues"
code-creation,Builtin,5,0x1efae67e2e20,443,"OrdinaryHasInstance"
code-creation,Builtin,5,0x1efae67e2fe0,502,"InstanceOf"
code-creation,Builtin,5,0x1efae67e31e0,1921,"ForInFilter"
code-creation,Builtin,5,0x1efae67e3980,1961,"ForInNext"
code-creation,Stub,3,0x1efae67e4140,404,"CEntryStub"
code-creation,Builtin,5,0x1efae67e42e0,308,"ForInPrepare"
code-creation,Builtin,5,0x1efae67e4420,323,"PromiseGetCapabilitiesExecutor"
code-creation,Stub,3,0x1efae67e4580,2241,"RecordWriteStub"
code-creation,Builtin,5,0x1efae67e4e60,2592,"NewPromiseCapability"
code-creation,Stub,3,0x1efae67e5880,2269,"RecordWriteStub"
code-creation,Stub,3,0x1efae67e6160,2250,"RecordWriteStub"
code-creation,Builtin,5,0x1efae67e6a40,2628,"PromiseConstructor"
code-creation,Builtin,5,0x1efae67e74a0,514,"PromiseInternalConstructor"
code-creation,Builtin,5,0x1efae67e76c0,164,"IsPromise"
code-creation,Stub,3,0x1efae67e7780,2292,"RecordWriteStub"
code-creation,Builtin,5,0x1efae67e8080,4520,"PromiseResolveClosure"
code-creation,Builtin,5,0x1efae67e9240,872,"PromiseRejectClosure"
code-creation,Stub,3,0x1efae67e95c0,2241,"RecordWriteStub"
code-creation,Stub,3,0x1efae67e9ea0,2245,"RecordWriteStub"
code-creation,Stub,3,0x1efae67ea780,2270,"RecordWriteStub"
code-creation,Stub,3,0x1efae67eb060,2269,"RecordWriteStub"
code-creation,Stub,3,0x1efae67eb940,2272,"RecordWriteStub"
code-creation,Stub,3,0x1efae67ec220,2263,"RecordWriteStub"
code-creation,Stub,3,0x1efae67ecb00,2296,"RecordWriteStub"
code-creation,Stub,3,0x1efae67ed400,2275,"RecordWriteStub"
code-creation,Stub,3,0x1efae67edd00,2314,"RecordWriteStub"
code-creation,Stub,3,0x1efae67ee620,2317,"RecordWriteStub"
code-creation,Stub,3,0x1efae67eef40,2276,"RecordWriteStub"
code-creation,Stub,3,0x1efae67ef840,2279,"RecordWriteStub"
code-creation,Stub,3,0x1efae67f0140,2241,"RecordWriteStub"
code-creation,Stub,3,0x1efae67f0a20,2242,"RecordWriteStub"
code-creation,Stub,3,0x1efae67f1300,2295,"RecordWriteStub"
code-creation,Builtin,5,0x1efae67f1c00,8596,"PromiseThen"
code-creation,Builtin,5,0x1efae67f3da0,8740,"PromiseCatch"
code-creation,Builtin,5,0x1efae67f5fe0,4472,"ResolvePromise"
code-creation,Builtin,5,0x1efae67f7160,808,"PromiseHandleReject"
code-creation,Builtin,5,0x1efae67f74a0,4920,"PromiseHandle"
code-creation,Builtin,5,0x1efae67f87e0,8224,"PromiseResolve"
code-creation,Builtin,5,0x1efae67fa800,2972,"PromiseReject"
code-creation,Builtin,5,0x1efae67fb3a0,816,"InternalPromiseReject"
code-creation,Stub,3,0x1efae67fb6e0,2250,"RecordWriteStub"
code-creation,Stub,3,0x1efae67fbfc0,2241,"RecordWriteStub"
code-creation,Stub,3,0x1efae67fc8a0,2284,"RecordWriteStub"
code-creation,Stub,3,0x1efae67fd1a0,2275,"RecordWriteStub"
code-creation,Stub,3,0x1efae67fdaa0,2272,"RecordWriteStub"
code-creation,Stub,3,0x1efae67fe380,2266,"RecordWriteStub"
code-creation,Builtin,5,0x1efae6804000,6780,"PromiseFinally"
code-creation,Stub,3,0x1efae6805a80,2238,"RecordWriteStub"
code-creation,Builtin,5,0x1efae6806340,11056,"PromiseThenFinally"
code-creation,Builtin,5,0x1efae6808e80,11056,"PromiseCatchFinally"
code-creation,Builtin,5,0x1efae680b9c0,124,"PromiseValueThunkFinally"
code-creation,Builtin,5,0x1efae680ba40,151,"PromiseThrowerFinally"
code-creation,Builtin,5,0x1efae680bae0,134,"ProxyConstructor"
code-creation,Builtin,5,0x1efae680bb80,134,"ProxyConstructor_ConstructStub"
code-creation,Builtin,5,0x1efae680bc20,195,"ReflectApply"
code-creation,Builtin,5,0x1efae680bd00,237,"ReflectConstruct"
code-creation,Builtin,5,0x1efae680be00,134,"ReflectDefineProperty"
code-creation,Builtin,5,0x1efae680bea0,134,"ReflectDeleteProperty"
code-creation,Builtin,5,0x1efae680bf40,134,"ReflectGet"
code-creation,Builtin,5,0x1efae680bfe0,134,"ReflectGetOwnPropertyDescriptor"
code-creation,Builtin,5,0x1efae680c080,134,"ReflectGetPrototypeOf"
code-creation,Builtin,5,0x1efae680c120,134,"ReflectHas"
code-creation,Builtin,5,0x1efae680c1c0,134,"ReflectIsExtensible"
code-creation,Builtin,5,0x1efae680c260,134,"ReflectOwnKeys"
code-creation,Builtin,5,0x1efae680c300,134,"ReflectPreventExtensions"
code-creation,Builtin,5,0x1efae680c3a0,134,"ReflectSet"
code-creation,Builtin,5,0x1efae680c440,134,"ReflectSetPrototypeOf"
code-creation,Builtin,5,0x1efae680c4e0,134,"RegExpCapture1Getter"
code-creation,Builtin,5,0x1efae680c580,134,"RegExpCapture2Getter"
code-creation,Builtin,5,0x1efae680c620,134,"RegExpCapture3Getter"
code-creation,Builtin,5,0x1efae680c6c0,134,"RegExpCapture4Getter"
code-creation,Builtin,5,0x1efae680c760,134,"RegExpCapture5Getter"
code-creation,Builtin,5,0x1efae680c800,134,"RegExpCapture6Getter"
code-creation,Builtin,5,0x1efae680c8a0,134,"RegExpCapture7Getter"
code-creation,Builtin,5,0x1efae680c940,134,"RegExpCapture8Getter"
code-creation,Builtin,5,0x1efae680c9e0,134,"RegExpCapture9Getter"
code-creation,Builtin,5,0x1efae680ca80,2740,"RegExpConstructor"
code-creation,Stub,3,0x1efae680d540,1373,"RecordWriteStub"
code-creation,Stub,3,0x1efae680daa0,895,"RegExpExecStub"
code-creation,Builtin,5,0x1efae680de20,7748,"RegExpInternalMatch"
code-creation,Builtin,5,0x1efae680fc80,134,"RegExpInputGetter"
code-creation,Builtin,5,0x1efae680fd20,134,"RegExpInputSetter"
code-creation,Builtin,5,0x1efae680fdc0,134,"RegExpLastMatchGetter"
code-creation,Builtin,5,0x1efae680fe60,134,"RegExpLastParenGetter"
code-creation,Builtin,5,0x1efae680ff00,134,"RegExpLeftContextGetter"
code-creation,Builtin,5,0x1efae680ffa0,1568,"RegExpPrototypeCompile"
code-creation,Builtin,5,0x1efae68105c0,16620,"RegExpPrototypeExec"
code-creation,Builtin,5,0x1efae68146c0,1933,"RegExpPrototypeFlagsGetter"
code-creation,Builtin,5,0x1efae6814e60,310,"RegExpPrototypeGlobalGetter"
code-creation,Builtin,5,0x1efae6814fa0,310,"RegExpPrototypeIgnoreCaseGetter"
code-creation,Stub,3,0x1efae68150e0,2250,"RecordWriteStub"
code-creation,Stub,3,0x1efae68159c0,2253,"RecordWriteStub"
code-creation,Stub,3,0x1efae68162a0,2307,"RecordWriteStub"
code-creation,Stub,3,0x1efae6816bc0,2257,"RecordWriteStub"
code-creation,Stub,3,0x1efae68174a0,2229,"RecordWriteStub"
code-creation,Builtin,5,0x1efae6817d60,51352,"RegExpPrototypeMatch"
code-creation,Builtin,5,0x1efae6824600,310,"RegExpPrototypeMultilineGetter"
code-creation,Stub,3,0x1efae6824740,2254,"RecordWriteStub"
code-creation,Stub,3,0x1efae6825020,2296,"RecordWriteStub"
code-creation,Builtin,5,0x1efae6825920,19201,"RegExpPrototypeSearch"
code-creation,Builtin,5,0x1efae682a440,351,"RegExpPrototypeSourceGetter"
code-creation,Builtin,5,0x1efae682a5a0,310,"RegExpPrototypeStickyGetter"
code-creation,Builtin,5,0x1efae682a6e0,17420,"RegExpPrototypeTest"
code-creation,Builtin,5,0x1efae682eb00,134,"RegExpPrototypeToString"
code-creation,Builtin,5,0x1efae682eba0,310,"RegExpPrototypeUnicodeGetter"
code-creation,Builtin,5,0x1efae682ece0,134,"RegExpRightContextGetter"
code-creation,Builtin,5,0x1efae682ed80,19432,"RegExpReplace"
code-creation,Builtin,5,0x1efae6833980,403,"RegExpPrototypeReplace"
code-creation,Builtin,5,0x1efae6833b20,15347,"RegExpSplit"
code-creation,Builtin,5,0x1efae6837720,682,"RegExpPrototypeSplit"
code-creation,Builtin,5,0x1efae68379e0,134,"SharedArrayBufferPrototypeGetByteLength"
code-creation,Stub,3,0x1efae6837a80,183,"DoubleToIStub"
code-creation,Builtin,5,0x1efae6837b40,1037,"AtomicsLoad"
code-creation,Builtin,5,0x1efae6837f60,1524,"AtomicsStore"
code-creation,Builtin,5,0x1efae6838560,201,"StringConstructor"
code-creation,Builtin,5,0x1efae6838640,273,"StringConstructor_ConstructStub"
code-creation,Builtin,5,0x1efae6838760,134,"StringFromCodePoint"
code-creation,Stub,3,0x1efae6838800,185,"DoubleToIStub"
code-creation,Stub,3,0x1efae68388c0,189,"DoubleToIStub"
code-creation,Builtin,5,0x1efae6838980,1876,"StringFromCharCode"
code-creation,Builtin,5,0x1efae68390e0,1535,"StringPrototypeCharAt"
code-creation,Builtin,5,0x1efae68396e0,1137,"StringPrototypeCharCodeAt"
code-creation,Builtin,5,0x1efae6839b60,134,"StringPrototypeEndsWith"
code-creation,Builtin,5,0x1efae6839c00,134,"StringPrototypeIncludes"
code-creation,Builtin,5,0x1efae6839ca0,840,"StringPrototypeIndexOf"
code-creation,Builtin,5,0x1efae683a000,134,"StringPrototypeLastIndexOf"
code-creation,Builtin,5,0x1efae683a0a0,134,"StringPrototypeLocaleCompare"
code-creation,Builtin,5,0x1efae683a140,134,"StringPrototypeNormalize"
code-creation,Stub,3,0x1efae683a1e0,3233,"SubStringStub"
code-creation,Builtin,5,0x1efae683aea0,1332,"StringPrototypeReplace"
code-creation,Builtin,5,0x1efae683b3e0,2389,"StringPrototypeSplit"
code-creation,Builtin,5,0x1efae683bd40,4564,"StringPrototypeSubstr"
code-creation,Builtin,5,0x1efae683cf20,4576,"StringPrototypeSubstring"
code-creation,Builtin,5,0x1efae683e100,134,"StringPrototypeStartsWith"
code-creation,Builtin,5,0x1efae683e1a0,211,"StringPrototypeToString"
code-creation,Builtin,5,0x1efae683e280,134,"StringPrototypeToLocaleLowerCase"
code-creation,Builtin,5,0x1efae683e320,134,"StringPrototypeToLocaleUpperCase"
code-creation,Builtin,5,0x1efae683e3c0,134,"StringPrototypeToLowerCase"
code-creation,Builtin,5,0x1efae683e460,134,"StringPrototypeToUpperCase"
code-creation,Builtin,5,0x1efae683e500,134,"StringPrototypeTrim"
code-creation,Builtin,5,0x1efae683e5a0,134,"StringPrototypeTrimLeft"
code-creation,Builtin,5,0x1efae683e640,134,"StringPrototypeTrimRight"
code-creation,Builtin,5,0x1efae683e6e0,211,"StringPrototypeValueOf"
code-creation,Builtin,5,0x1efae683e7c0,440,"StringPrototypeIterator"
code-creation,Builtin,5,0x1efae683e980,1852,"StringIteratorPrototypeNext"
code-creation,Builtin,5,0x1efae683f0c0,134,"SymbolConstructor"
code-creation,Builtin,5,0x1efae683f160,134,"SymbolConstructor_ConstructStub"
code-creation,Builtin,5,0x1efae683f200,134,"SymbolFor"
code-creation,Builtin,5,0x1efae683f2a0,134,"SymbolKeyFor"
code-creation,Builtin,5,0x1efae683f340,211,"SymbolPrototypeToPrimitive"
code-creation,Builtin,5,0x1efae683f420,242,"SymbolPrototypeToString"
code-creation,Builtin,5,0x1efae683f520,211,"SymbolPrototypeValueOf"
code-creation,Builtin,5,0x1efae683f600,134,"TypedArrayPrototypeBuffer"
code-creation,Builtin,5,0x1efae683f6a0,215,"TypedArrayPrototypeByteLength"
code-creation,Builtin,5,0x1efae683f780,215,"TypedArrayPrototypeByteOffset"
code-creation,Builtin,5,0x1efae683f860,215,"TypedArrayPrototypeLength"
code-creation,Builtin,5,0x1efae683f940,694,"TypedArrayPrototypeEntries"
code-creation,Builtin,5,0x1efae683fc00,550,"TypedArrayPrototypeKeys"
code-creation,Builtin,5,0x1efae683fe40,694,"TypedArrayPrototypeValues"
code-creation,Builtin,5,0x1efae6840100,134,"TypedArrayPrototypeCopyWithin"
code-creation,Builtin,5,0x1efae68401a0,124,"WasmStackGuard"
code-creation,Builtin,5,0x1efae6840220,144,"ThrowWasmTrapUnreachable"
code-creation,Builtin,5,0x1efae68402c0,144,"ThrowWasmTrapMemOutOfBounds"
code-creation,Builtin,5,0x1efae6840360,144,"ThrowWasmTrapDivByZero"
code-creation,Builtin,5,0x1efae6840400,144,"ThrowWasmTrapDivUnrepresentable"
code-creation,Builtin,5,0x1efae68404a0,144,"ThrowWasmTrapRemByZero"
code-creation,Builtin,5,0x1efae6840540,144,"ThrowWasmTrapFloatUnrepresentable"
code-creation,Builtin,5,0x1efae68405e0,144,"ThrowWasmTrapFuncInvalid"
code-creation,Builtin,5,0x1efae6840680,144,"ThrowWasmTrapFuncSigMismatch"
code-creation,Stub,3,0x1efae6840720,2250,"RecordWriteStub"
code-creation,Stub,3,0x1efae6841000,2266,"RecordWriteStub"
code-creation,Stub,3,0x1efae68418e0,2269,"RecordWriteStub"
code-creation,Stub,3,0x1efae68421c0,2284,"RecordWriteStub"
code-creation,Stub,3,0x1efae6842ac0,2245,"RecordWriteStub"
code-creation,Stub,3,0x1efae68433a0,2288,"RecordWriteStub"
code-creation,Stub,3,0x1efae6843ca0,2241,"RecordWriteStub"
code-creation,Builtin,5,0x1efae6844580,12159,"AsyncFromSyncIteratorPrototypeNext"
code-creation,Stub,3,0x1efae6847500,2257,"RecordWriteStub"
code-creation,Builtin,5,0x1efae6847de0,12251,"AsyncFromSyncIteratorPrototypeThrow"
code-creation,Builtin,5,0x1efae684adc0,12735,"AsyncFromSyncIteratorPrototypeReturn"
code-creation,Builtin,5,0x1efae684df80,143,"AsyncIteratorValueUnwrap"
code-creation,Stub,3,0x1efae684e020,116,"StubFailureTrampolineStub"
code-creation,Stub,3,0x1efae684e0a0,117,"StubFailureTrampolineStub"
code-creation,Stub,3,0x1efae684e120,307,"ArrayNoArgumentConstructorStub"
code-creation,Stub,3,0x1efae684e260,974,"RecordWriteStub"
code-creation,Stub,3,0x1efae684e640,487,"CreateAllocationSiteStub"
code-creation,Stub,3,0x1efae684e840,395,"CreateWeakCellStub"
code-creation,Stub,16,0x1efae684e9e0,141,"BinaryOpICStub(BIT_OR:None*None->None)"
code-creation,Stub,16,0x1efae684ea80,141,"BinaryOpICStub(BIT_XOR:None*None->None)"
code-creation,Stub,16,0x1efae684eb20,141,"BinaryOpICStub(BIT_AND:None*None->None)"
code-creation,Stub,16,0x1efae684ebc0,141,"BinaryOpICStub(SHL:None*None->None)"
code-creation,Stub,16,0x1efae684ec60,141,"BinaryOpICStub(SAR:None*None->None)"
code-creation,Stub,16,0x1efae684ed00,141,"BinaryOpICStub(SHR:None*None->None)"
code-creation,Stub,16,0x1efae684eda0,141,"BinaryOpICStub(ROR:None*None->None)"
code-creation,Stub,16,0x1efae684ee40,141,"BinaryOpICStub(ADD:None*None->None)"
code-creation,Stub,16,0x1efae684eee0,141,"BinaryOpICStub(SUB:None*None->None)"
code-creation,Stub,16,0x1efae684ef80,141,"BinaryOpICStub(MUL:None*None->None)"
code-creation,Stub,16,0x1efae684f020,141,"BinaryOpICStub(DIV:None*None->None)"
code-creation,Stub,16,0x1efae684f0c0,141,"BinaryOpICStub(MOD:None*None->None)"
code-creation,Stub,16,0x1efae684f160,216,"BinaryOpICStub(ADD:Int32*Int32->Int32)"
code-creation,Stub,16,0x1efae684f240,379,"BinaryOpICStub(ADD:Int32*Int32->Number)"
code-creation,Stub,16,0x1efae684f3c0,391,"BinaryOpICStub(ADD:Int32*Number->Number)"
code-creation,Stub,16,0x1efae684f560,216,"BinaryOpICStub(ADD:Int32*Smi->Int32)"
code-creation,Stub,16,0x1efae684f640,407,"BinaryOpICStub(ADD:Number*Int32->Number)"
code-creation,Stub,16,0x1efae684f7e0,403,"BinaryOpICStub(ADD:Number*Number->Number)"
