v8-version,5,1,281,59,0
code-creation,Builtin,5,0x2b515b21f8a0,138,"InterpreterPushArgsAndCall"
code-creation,Builtin,5,0x2b515b21f940,138,"InterpreterPushArgsAndTailCall"
code-creation,Builtin,5,0x2b515b21f9e0,136,"InterpreterPushArgsAndConstruct"
code-creation,Builtin,5,0x2b515b21fa80,205,"InterpreterNotifyDeoptimized"
code-creation,Builtin,5,0x2b515b21fb60,215,"InterpreterNotifySoftDeoptimized"
code-creation,Builtin,5,0x2b515b21fc40,215,"InterpreterNotifyLazyDeoptimized"
code-creation,Builtin,5,0x2b515b21fd20,156,"InterpreterEnterBytecodeDispatch"
code-creation,Builtin,5,0x2b515b21fdc0,122,"LoadIC_Miss"
code-creation,Builtin,5,0x2b515b21fe40,122,"KeyedLoadIC_Miss"
code-creation,Builtin,5,0x2b515b21fec0,125,"StoreIC_Miss"
code-creation,Builtin,5,0x2b515b21ff40,125,"KeyedStoreIC_Miss"
code-creation,Builtin,10,0x2b515b21ffc0,131,"LoadIC_Getter_ForDeopt"
code-creation,Stub,3,0x2b515b220060,968,"NameDictionaryLookupStub"
code-creation,Builtin,11,0x2b515b220440,1037,"KeyedLoadIC_Megamorphic"
code-creation,Builtin,13,0x2b515b220860,133,"StoreIC_Setter_ForDeopt"
code-creation,Builtin,14,0x2b515b220900,125,"KeyedStoreIC_Initialize"
code-creation,Builtin,14,0x2b515b220980,125,"KeyedStoreIC_PreMonomorphic"
code-creation,Stub,3,0x2b515b220a00,1526,"RecordWriteStub"
code-creation,Stub,3,0x2b515b221000,1508,"RecordWriteStub"
code-creation,Stub,3,0x2b515b221600,1492,"RecordWriteStub"
code-creation,Stub,3,0x2b515b221be0,600,"RecordWriteStub"
code-creation,Stub,3,0x2b515b221e40,1503,"RecordWriteStub"
code-creation,Builtin,14,0x2b515b222420,3350,"KeyedStoreIC_Megamorphic"
code-creation,Builtin,14,0x2b515b223140,125,"KeyedStoreIC_Initialize_Strict"
code-creation,Builtin,14,0x2b515b2231c0,125,"KeyedStoreIC_PreMonomorphic_Strict"
code-creation,Builtin,14,0x2b515b223240,3360,"KeyedStoreIC_Megamorphic_Strict"
code-creation,Builtin,5,0x2b515b223f60,267,"DatePrototypeGetDate"
code-creation,Builtin,5,0x2b515b224080,267,"DatePrototypeGetDay"
code-creation,Builtin,5,0x2b515b2241a0,267,"DatePrototypeGetFullYear"
code-creation,Builtin,5,0x2b515b2242c0,267,"DatePrototypeGetHours"
code-creation,Builtin,5,0x2b515b2243e0,247,"DatePrototypeGetMilliseconds"
code-creation,Builtin,5,0x2b515b2244e0,267,"DatePrototypeGetMinutes"
code-creation,Builtin,5,0x2b515b224600,267,"DatePrototypeGetMonth"
code-creation,Builtin,5,0x2b515b224720,267,"DatePrototypeGetSeconds"
code-creation,Builtin,5,0x2b515b224840,175,"DatePrototypeGetTime"
code-creation,Builtin,5,0x2b515b224900,247,"DatePrototypeGetTimezoneOffset"
code-creation,Builtin,5,0x2b515b224a00,247,"DatePrototypeGetUTCDate"
code-creation,Builtin,5,0x2b515b224b00,247,"DatePrototypeGetUTCDay"
code-creation,Builtin,5,0x2b515b224c00,247,"DatePrototypeGetUTCFullYear"
code-creation,Builtin,5,0x2b515b224d00,247,"DatePrototypeGetUTCHours"
code-creation,Builtin,5,0x2b515b224e00,247,"DatePrototypeGetUTCMilliseconds"
code-creation,Builtin,5,0x2b515b224f00,247,"DatePrototypeGetUTCMinutes"
code-creation,Builtin,5,0x2b515b225000,247,"DatePrototypeGetUTCMonth"
code-creation,Builtin,5,0x2b515b225100,247,"DatePrototypeGetUTCSeconds"
code-creation,Stub,3,0x2b515b225200,345,"InstanceOfStub"
code-creation,Builtin,5,0x2b515b225360,144,"FunctionHasInstance"
code-creation,Builtin,5,0x2b515b225400,208,"FunctionPrototypeApply"
code-creation,Builtin,5,0x2b515b2254e0,143,"FunctionPrototypeCall"
code-creation,Builtin,5,0x2b515b225580,195,"ReflectApply"
code-creation,Builtin,5,0x2b515b225660,237,"ReflectConstruct"
code-creation,Stub,3,0x2b515b225760,487,"InternalArrayNoArgumentConstructorStub"
code-creation,Stub,3,0x2b515b225960,559,"InternalArraySingleArgumentConstructorStub"
code-creation,Stub,3,0x2b515b225ba0,475,"InternalArrayNArgumentsConstructorStub"
code-creation,Stub,3,0x2b515b225d80,487,"InternalArrayNoArgumentConstructorStub"
code-creation,Stub,3,0x2b515b225f80,559,"InternalArraySingleArgumentConstructorStub"
code-creation,Stub,3,0x2b515b2261c0,475,"InternalArrayNArgumentsConstructorStub"
code-creation,Stub,3,0x2b515b2263a0,206,"InternalArrayConstructorStub"
code-creation,Builtin,5,0x2b515b226480,112,"InternalArrayCode"
code-creation,Stub,3,0x2b515b226500,612,"ArrayConstructorStub_Any"
code-creation,Builtin,5,0x2b515b226780,116,"ArrayCode"
code-creation,Stub,3,0x2b515b226800,142,"StringToNumberStub"
code-creation,Stub,3,0x2b515b2268a0,145,"NonNumberToNumberStub"
code-creation,Stub,3,0x2b515b226940,117,"ToNumberStub"
code-creation,Builtin,5,0x2b515b2269c0,327,"MathMax"
code-creation,Builtin,5,0x2b515b226b20,327,"MathMin"
code-creation,Builtin,5,0x2b515b226c80,123,"NumberConstructor"
code-creation,Builtin,5,0x2b515b226d00,312,"NumberConstructor_ConstructStub"
code-creation,Stub,3,0x2b515b226e40,182,"DoubleToIStub"
code-creation,Stub,3,0x2b515b226f00,507,"NumberToStringStub"
code-creation,Stub,3,0x2b515b227100,156,"ToStringStub"
code-creation,Builtin,5,0x2b515b2271a0,167,"StringConstructor"
code-creation,Builtin,5,0x2b515b227260,310,"StringConstructor_ConstructStub"
code-creation,Builtin,5,0x2b515b2273a0,177,"OnStackReplacement"
code-creation,Builtin,5,0x2b515b227460,113,"InterruptCheck"
code-creation,Builtin,5,0x2b515b2274e0,113,"StackCheck"
code-creation,Builtin,5,0x2b515b227560,206,"MarkCodeAsToBeExecutedOnce"
code-creation,Builtin,5,0x2b515b227640,206,"MarkCodeAsExecutedOnce"
code-creation,Builtin,5,0x2b515b227720,197,"MarkCodeAsExecutedTwice"
code-creation,Builtin,5,0x2b515b227800,197,"MakeQuadragenarianCodeYoungAgainOddMarking"
code-creation,Builtin,5,0x2b515b2278e0,197,"MakeQuadragenarianCodeYoungAgainEvenMarking"
code-creation,Builtin,5,0x2b515b2279c0,197,"MakeQuinquagenarianCodeYoungAgainOddMarking"
code-creation,Builtin,5,0x2b515b227aa0,197,"MakeQuinquagenarianCodeYoungAgainEvenMarking"
code-creation,Builtin,5,0x2b515b227b80,197,"MakeSexagenarianCodeYoungAgainOddMarking"
code-creation,Builtin,5,0x2b515b227c60,197,"MakeSexagenarianCodeYoungAgainEvenMarking"
code-creation,Builtin,5,0x2b515b227d40,197,"MakeSeptuagenarianCodeYoungAgainOddMarking"
code-creation,Builtin,5,0x2b515b227e20,197,"MakeSeptuagenarianCodeYoungAgainEvenMarking"
code-creation,Builtin,5,0x2b515b227f00,197,"MakeOctogenarianCodeYoungAgainOddMarking"
code-creation,Builtin,5,0x2b515b227fe0,197,"MakeOctogenarianCodeYoungAgainEvenMarking"
code-creation,Builtin,5,0x2b515b2280c0,622,"MathCeil"
code-creation,Stub,3,0x2b515b228340,182,"DoubleToIStub"
code-creation,Builtin,5,0x2b515b228400,247,"MathClz32"
code-creation,Builtin,5,0x2b515b228500,622,"MathFloor"
code-creation,Builtin,5,0x2b515b228780,710,"MathRound"
code-creation,Builtin,5,0x2b515b228a60,414,"MathSqrt"
code-creation,Builtin,5,0x2b515b228c00,622,"MathTrunc"
code-creation,Builtin,5,0x2b515b228e80,451,"ObjectHasOwnProperty"
code-creation,Builtin,4,0x2b515b229060,120,"LoadIC_Slow"
code-creation,Builtin,4,0x2b515b2290e0,120,"KeyedLoadIC_Slow"
code-creation,Builtin,4,0x2b515b229160,125,"StoreIC_Slow"
code-creation,Builtin,4,0x2b515b2291e0,125,"KeyedStoreIC_Slow"
code-creation,Stub,3,0x2b515b229260,972,"NameDictionaryLookupStub"
code-creation,Builtin,4,0x2b515b229640,278,"LoadIC_Normal"
code-creation,Stub,3,0x2b515b229760,991,"NameDictionaryLookupStub"
code-creation,Stub,3,0x2b515b229b40,1508,"RecordWriteStub"
code-creation,Builtin,4,0x2b515b22a140,352,"StoreIC_Normal"
code-creation,Builtin,5,0x2b515b22a2a0,200,"Return_DebugBreak"
code-creation,Builtin,5,0x2b515b22a380,211,"Slot_DebugBreak"
code-creation,Builtin,5,0x2b515b22a460,197,"FrameDropper_LiveEdit"
code-creation,Stub,3,0x2b515b22a540,407,"FastNewContextStub"
code-creation,Stub,13,0x2b515b22a6e0,528,"VectorStoreICTrampolineStub"
code-creation,Stub,3,0x2b515b22a900,1538,"RecordWriteStub"
code-creation,Function,0,0x2b515b22af20,276,"SetupTypedArray native prologue.js:9:25",0x145dde14b608,~
code-creation,Stub,3,0x2b515b22b040,2376,"RecordWriteStub"
code-creation,Stub,3,0x2b515b22b9a0,2410,"RecordWriteStub"
code-creation,Stub,3,0x2b515b22c320,775,"FastNewClosureStub"
code-creation,Stub,3,0x2b515b22c640,333,"ArrayConstructorStub_One"
code-creation,Stub,12,0x2b515b22c7a0,464,"CallICStub(args(1), ANY, "
code-creation,Stub,12,0x2b515b22c980,113,"CallICTrampolineStub"
code-creation,Function,0,0x2b515b22ca00,220,"Export native prologue.js:13:16",0x145dde14b9b0,~
code-creation,Function,0,0x2b515b22cae0,276,"Import native prologue.js:16:16",0x145dde14bbb0,~
code-creation,Stub,11,0x2b515b22cc00,393,"KeyedLoadICTrampolineStub"
code-creation,Function,0,0x2b515b22cda0,212,"ImportNow native prologue.js:20:19",0x145dde14bd60,~
code-creation,Function,0,0x2b515b22ce80,276,"ImportFromExperimental native prologue.js:23:32",0x145dde14bf20,~
code-creation,Function,0,0x2b515b22cfa0,404,"SetFunctionName native prologue.js:27:25",0x145dde14c0d0,~
code-creation,Stub,3,0x2b515b22d140,1529,"RecordWriteStub"
code-creation,Stub,10,0x2b515b22d740,514,"LoadICTrampolineStub"
code-creation,Stub,16,0x2b515b22d960,172,"CompareICStub"
code-creation,Function,0,0x2b515b22da20,664,"InstallConstants native prologue.js:37:26",0x145dde14c2c8,~
code-creation,Stub,3,0x2b515b22dcc0,284,"ArrayConstructorStub_More_Than_One"
code-creation,Stub,12,0x2b515b22dde0,464,"CallICStub(args(2), ANY, "
code-creation,Stub,12,0x2b515b22dfc0,113,"CallICTrampolineStub"
code-creation,Function,0,0x2b515b22e040,744,"InstallFunctions native prologue.js:48:26",0x145dde14c560,~
code-creation,Stub,12,0x2b515b22e340,464,"CallICStub(args(3), ANY, "
code-creation,Stub,12,0x2b515b22e520,113,"CallICTrampolineStub"
code-creation,Function,0,0x2b515b22e5a0,412,"InstallGetter native prologue.js:61:23",0x145dde14c838,~
code-creation,Function,0,0x2b515b22e740,492,"InstallGetterSetter native prologue.js:69:29",0x145dde14ca68,~
code-creation,Stub,17,0x2b515b22e940,150,"ToBooleanICStub(None)"
code-creation,Function,0,0x2b515b22e9e0,412,"OverrideFunction native prologue.js:80:26",0x145dde14cc78,~
code-creation,Stub,16,0x2b515b22eb80,172,"CompareICStub"
code-creation,Function,0,0x2b515b22ec40,1180,"SetUpLockedPrototype native prologue.js:90:30",0x145dde14ced8,~
code-creation,Stub,3,0x2b515b22f0e0,2406,"RecordWriteStub"
code-creation,Stub,3,0x2b515b22fa60,1858,"FastCloneShallowArrayStub"
code-creation,Stub,3,0x2b515b2301c0,575,"FastCloneShallowObjectStub"
code-creation,Stub,3,0x2b515b230400,285,"ArrayConstructorStub_None"
code-creation,Stub,12,0x2b515b230520,458,"CallICStub(args(0), NOT_NULL_OR_UNDEFINED, "
code-creation,Stub,12,0x2b515b230700,113,"CallICTrampolineStub"
code-creation,Stub,14,0x2b515b230780,422,"VectorKeyedStoreICTrampolineStub"
code-creation,Function,0,0x2b515b230940,1124,"PostNatives native prologue.js:113:21",0x145dde14d218,~
code-creation,Function,0,0x2b515b230dc0,948,"PostExperimentals native prologue.js:179:27",0x145dde14d7d8,~
code-creation,Function,0,0x2b515b231180,800,"PostDebug native prologue.js:196:19",0x145dde14da88,~
code-creation,Function,0,0x2b515b2314a0,360,"InitializeBuiltinTypedArrays native prologue.js:210:38",0x145dde14dd28,~
code-creation,Function,0,0x2b515b231620,212,"logStackTrace native prologue.js:233:39",0x145dde14df18,~
code-creation,Stub,3,0x2b515b231700,378,"FastNewStrictArgumentsStub"
code-creation,Function,0,0x2b515b231880,728,"log native prologue.js:236:19",0x145dde14e078,~
code-creation,Function,0,0x2b515b231b60,228,"createPrivateSymbol native prologue.js:243:51",0x145dde14e2f8,~
code-creation,Stub,3,0x2b515b231c60,363,"FastNewContextStub"
code-creation,Stub,3,0x2b515b231de0,535,"FastNewRestParameterStub"
code-creation,Function,0,0x2b515b232000,252,"c.simpleBind native prologue.js:247:16",0x145dde14e550,~
code-creation,Function,0,0x2b515b232100,244,"simpleBind native prologue.js:246:33",0x145dde14e468,~
code-creation,Stub,3,0x2b515b232200,351,"FastNewContextStub"
code-creation,Function,0,0x2b515b232360,308,"c.uncurryThis native prologue.js:252:16",0x145dde14e888,~
code-creation,Function,0,0x2b515b2324a0,236,"uncurryThis native prologue.js:251:35",0x145dde14e7a0,~
code-creation,Function,0,0x2b515b2325a0,1780," native prologue.js:2:10",0x145dde14b398,~
code-creation,Script,0,0x2b515b232ca0,228,"native prologue.js",0x145dde14b2a0,~
code-creation,Stub,3,0x2b515b232da0,463,"FastNewContextStub"
code-creation,Stub,16,0x2b515b232f80,172,"CompareICStub"
code-creation,Function,0,0x2b515b233040,348,"AddIndexedProperty native runtime.js:19:28",0x145dde1513b0,~
code-creation,Stub,3,0x2b515b2331a0,775,"FastNewClosureStub"
code-creation,Function,0,0x2b515b2334c0,364,"ToPositiveInteger native runtime.js:27:27",0x145dde151628,~
code-creation,Stub,16,0x2b515b233640,172,"CompareICStub"
code-creation,Function,0,0x2b515b233700,236,"MaxSimple native runtime.js:32:19",0x145dde151808,~
code-creation,Function,0,0x2b515b233800,236,"MinSimple native runtime.js:35:19",0x145dde151988,~
code-creation,Function,0,0x2b515b233900,668,"SpeciesConstructor native runtime.js:40:28",0x145dde151af0,~
code-creation,Function,0,0x2b515b233ba0,444," native runtime.js:11:18",0x145dde151d50,~
code-creation,Stub,12,0x2b515b233d60,464,"CallICStub(args(1), NOT_NULL_OR_UNDEFINED, "
code-creation,Stub,12,0x2b515b233f40,113,"CallICTrampolineStub"
code-creation,Function,0,0x2b515b233fc0,268," native runtime.js:16:34",0x145dde151f68,~
code-creation,Stub,3,0x2b515b2340e0,454,"CallConstructStub"
code-creation,Stub,13,0x2b515b2342c0,528,"VectorStoreICTrampolineStub"
code-creation,Function,0,0x2b515b2344e0,356," native runtime.js:62:18",0x145dde152130,~
code-creation,Function,0,0x2b515b234660,1004," native runtime.js:2:10",0x145dde1511e8,~
code-creation,Script,0,0x2b515b234a60,228,"native runtime.js",0x145dde151118,~
code-creation,Stub,3,0x2b515b234b60,1019,"FastNewContextStub"
code-creation,Stub,16,0x2b515b234f60,172,"CompareICStub"
code-creation,Function,0,0x2b515b235020,324,"GlobalIsNaN native v8natives.js:28:21",0x145dde1552f0,~
code-creation,Function,0,0x2b515b235180,476,"GlobalIsFinite native v8natives.js:32:24",0x145dde155470,~
code-creation,Stub,16,0x2b515b235360,172,"CompareICStub"
code-creation,Function,0,0x2b515b235420,1004,"GlobalParseInt native v8natives.js:36:24",0x145dde1555f0,~
code-creation,Function,0,0x2b515b235820,284,"GlobalParseFloat native v8natives.js:59:26",0x145dde155800,~
code-creation,Function,0,0x2b515b235940,396,"ObjectToLocaleString native v8natives.js:76:30",0x145dde155970,~
code-creation,Function,0,0x2b515b235ae0,196,"ObjectValueOf native v8natives.js:80:23",0x145dde155b50,~
code-creation,Function,0,0x2b515b235bc0,292,"ObjectIsPrototypeOf native v8natives.js:83:29",0x145dde155cb0,~
code-creation,Stub,3,0x2b515b235d00,156,"ToNameStub"
code-creation,Function,0,0x2b515b235da0,244,"ObjectPropertyIsEnumerable native v8natives.js:88:36",0x145dde155e38,~
code-creation,Stub,12,0x2b515b235ea0,464,"CallICStub(args(4), ANY, "
code-creation,Stub,12,0x2b515b236080,113,"CallICTrampolineStub"
code-creation,Function,0,0x2b515b236100,772,"ObjectDefineGetter native v8natives.js:92:28",0x145dde155fc8,~
code-creation,Function,0,0x2b515b236420,340,"ObjectLookupGetter native v8natives.js:106:28",0x145dde156298,~
code-creation,Function,0,0x2b515b236580,772,"ObjectDefineSetter native v8natives.js:113:28",0x145dde156420,~
code-creation,Function,0,0x2b515b2368a0,348,"ObjectLookupSetter native v8natives.js:127:28",0x145dde1566b8,~
code-creation,Function,0,0x2b515b236a00,388,"IsAccessorDescriptor native v8natives.js:134:30",0x145dde156840,~
code-creation,Function,0,0x2b515b236ba0,388,"IsDataDescriptor native v8natives.js:138:26",0x145dde156a38,~
code-creation,Function,0,0x2b515b236d40,356,"IsGenericDescriptor native v8natives.js:142:29",0x145dde156c30,~
code-creation,Function,0,0x2b515b236ec0,300,"IsInconsistentDescriptor native v8natives.js:146:34",0x145dde156e08,~
code-creation,Function,0,0x2b515b237000,1404,"FromGenericPropertyDescriptor native v8natives.js:149:39",0x145dde156fc8,~
code-creation,Function,0,0x2b515b237580,1756,"ToPropertyDescriptor native v8natives.js:172:30",0x145dde1573e0,~
code-creation,Function,0,0x2b515b237c60,1316,"ToCompletePropertyDescriptor native v8natives.js:206:38",0x145dde157828,~
code-creation,Function,0,0x2b515b2381a0,628,"PropertyDescriptor native v8natives.js:219:28",0x145dde157c58,~
code-creation,Function,0,0x2b515b238420,932,"ConvertDescriptorArrayToDescriptor native v8natives.js:312:44",0x145dde157f20,~
code-creation,Function,0,0x2b515b2387e0,484,"GetTrap native v8natives.js:328:17",0x145dde158280,~
code-creation,Function,0,0x2b515b2389e0,260,"CallTrap1 native v8natives.js:340:19",0x145dde158488,~
code-creation,Function,0,0x2b515b238b00,268,"CallTrap2 native v8natives.js:343:19",0x145dde158650,~
code-creation,Function,0,0x2b515b238c20,732,"GetOwnPropertyJS native v8natives.js:346:26",0x145dde158820,~
code-creation,Function,0,0x2b515b238f00,404,"GetMethod native v8natives.js:363:19",0x145dde158ad8,~
code-creation,Stub,12,0x2b515b2390a0,464,"CallICStub(args(5), ANY, "
code-creation,Stub,12,0x2b515b239280,113,"CallICTrampolineStub"
code-creation,Function,0,0x2b515b239300,484,"DefineProxyProperty native v8natives.js:369:29",0x145dde158cc0,~
code-creation,Function,0,0x2b515b239500,7276,"DefineObjectProperty native v8natives.js:382:30",0x145dde158f18,~
code-creation,Function,0,0x2b515b23b180,1276,"DefineArrayProperty native v8natives.js:516:29",0x145dde15a018,~
code-creation,Function,0,0x2b515b23b680,556,"DefineOwnProperty native v8natives.js:549:27",0x145dde15a3c8,~
code-creation,Function,0,0x2b515b23b8c0,220,"ObjectGetPrototypeOf native v8natives.js:560:30",0x145dde15a610,~
code-creation,Function,0,0x2b515b23b9a0,548,"ObjectSetPrototypeOf native v8natives.js:563:30",0x145dde15a770,~
code-creation,Function,0,0x2b515b23bbe0,516,"ObjectDefineProperty native v8natives.js:573:30",0x145dde15a958,~
code-creation,Function,0,0x2b515b23be00,1196,"ObjectDefineProperties native v8natives.js:585:32",0x145dde15ab80,~
code-creation,Function,0,0x2b515b23c2c0,220,"ObjectGetProto native v8natives.js:603:24",0x145dde15aeb8,~
code-creation,Function,0,0x2b515b23c3a0,468,"ObjectSetProto native v8natives.js:606:24",0x145dde15b018,~
code-creation,Function,0,0x2b515b23c580,388,"ObjectConstructor native v8natives.js:612:27",0x145dde15b1e0,~
code-creation,Stub,3,0x2b515b23c720,678,"ToIntegerStub"
code-creation,Function,0,0x2b515b23c9e0,788,"NumberToStringJS native v8natives.js:642:26",0x145dde15b370,~
code-creation,Function,0,0x2b515b23cd00,212,"NumberToLocaleString native v8natives.js:657:30",0x145dde15b5a8,~
code-creation,Function,0,0x2b515b23cde0,468,"NumberValueOf native v8natives.js:660:23",0x145dde15b708,~
code-creation,Function,0,0x2b515b23cfc0,916,"NumberToFixedJS native v8natives.js:666:25",0x145dde15b8c8,~
code-creation,Function,0,0x2b515b23d360,1004,"NumberToExponentialJS native v8natives.js:684:31",0x145dde15bb18,~
code-creation,Function,0,0x2b515b23d760,956,"NumberToPrecisionJS native v8natives.js:704:29",0x145dde15bd78,~
code-creation,Function,0,0x2b515b23db20,532,"NumberIsFinite native v8natives.js:723:24",0x145dde15bfc8,~
code-creation,Function,0,0x2b515b23dd40,308,"NumberIsInteger native v8natives.js:726:25",0x145dde15c148,~
code-creation,Function,0,0x2b515b23de80,380,"NumberIsNaN native v8natives.js:729:21",0x145dde15c300,~
code-creation,Function,0,0x2b515b23e000,404,"NumberIsSafeInteger native v8natives.js:732:29",0x145dde15c470,~
code-creation,Function,0,0x2b515b23e1a0,524,"GetIterator native v8natives.js:772:21",0x145dde15c658,~
code-creation,Function,0,0x2b515b23e3c0,804," native v8natives.js:19:18",0x145dde15c860,~
code-creation,Stub,14,0x2b515b23e700,422,"VectorKeyedStoreICTrampolineStub"
code-creation,Stub,12,0x2b515b23e8c0,464,"CallICStub(args(2), NOT_NULL_OR_UNDEFINED, "
code-creation,Stub,12,0x2b515b23eaa0,113,"CallICTrampolineStub"
code-creation,Stub,12,0x2b515b23eb20,464,"CallICStub(args(3), NOT_NULL_OR_UNDEFINED, "
code-creation,Stub,12,0x2b515b23ed00,113,"CallICTrampolineStub"
code-creation,Function,0,0x2b515b23ed80,228,"PropertyDescriptor_ToString native v8natives.js:247:48",0x145dde15cb40,~
code-creation,Function,0,0x2b515b23ee80,284,"PropertyDescriptor_SetValue native v8natives.js:250:48",0x145dde15cca8,~
code-creation,Function,0,0x2b515b23efa0,252,"PropertyDescriptor_GetValue native v8natives.js:254:48",0x145dde15ce80,~
code-creation,Function,0,0x2b515b23f0a0,252,"PropertyDescriptor_HasValue native v8natives.js:257:48",0x145dde15d038,~
code-creation,Function,0,0x2b515b23f1a0,284,"PropertyDescriptor_SetEnumerable native v8natives.js:260:58",0x145dde15d1f0,~
code-creation,Function,0,0x2b515b23f2c0,252,"PropertyDescriptor_IsEnumerable native v8natives.js:264:56",0x145dde15d3c8,~
code-creation,Function,0,0x2b515b23f3c0,252,"PropertyDescriptor_HasEnumerable native v8natives.js:267:58",0x145dde15d580,~
code-creation,Function,0,0x2b515b23f4c0,284,"PropertyDescriptor_SetWritable native v8natives.js:270:54",0x145dde15d738,~
code-creation,Function,0,0x2b515b23f5e0,252,"PropertyDescriptor_IsWritable native v8natives.js:274:52",0x145dde15d910,~
code-creation,Function,0,0x2b515b23f6e0,252,"PropertyDescriptor_HasWritable native v8natives.js:277:54",0x145dde15dac8,~
code-creation,Function,0,0x2b515b23f7e0,284,"PropertyDescriptor_SetConfigurable native v8natives.js:281:44",0x145dde15dc80,~
code-creation,Function,0,0x2b515b23f900,252,"PropertyDescriptor_HasConfigurable native v8natives.js:285:62",0x145dde15de58,~
code-creation,Function,0,0x2b515b23fa00,252,"PropertyDescriptor_IsConfigurable native v8natives.js:288:60",0x145dde15e010,~
code-creation,Function,0,0x2b515b23fb00,284,"PropertyDescriptor_SetGetter native v8natives.js:291:47",0x145dde15e1c8,~
code-creation,Function,0,0x2b515b23fc20,252,"PropertyDescriptor_GetGetter native v8natives.js:295:47",0x145dde15e3a0,~
code-creation,Function,0,0x2b515b23fd20,252,"PropertyDescriptor_HasGetter native v8natives.js:298:50",0x145dde15e558,~
code-creation,Function,0,0x2b515b23fe20,284,"PropertyDescriptor_SetSetter native v8natives.js:301:47",0x145dde15e710,~
code-creation,Function,0,0x2b515b23ff40,252,"PropertyDescriptor_GetSetter native v8natives.js:305:47",0x145dde15e8e8,~
code-creation,Function,0,0x2b515b240040,252,"PropertyDescriptor_HasSetter native v8natives.js:308:50",0x145dde15eaa0,~
code-creation,Stub,12,0x2b515b240140,464,"CallICStub(args(4), NOT_NULL_OR_UNDEFINED, "
code-creation,Stub,12,0x2b515b240320,113,"CallICTrampolineStub"
code-creation,Stub,3,0x2b515b2403a0,617,"MathPowStub"
code-creation,Function,0,0x2b515b240620,580," native v8natives.js:785:18",0x145dde15ecb0,~
code-creation,Function,0,0x2b515b240880,7124," native v8natives.js:2:10",0x145dde154d28,~
code-creation,Script,0,0x2b515b242460,228,"native v8natives.js",0x145dde154c58,~
code-creation,Stub,4,0x2b515b242560,120,"LoadConstantStub"
code-creation,Stub,4,0x2b515b2425e0,116,"LoadFieldStub"
code-creation,Stub,3,0x2b515b242660,2360,"RecordWriteStub"
code-creation,Stub,3,0x2b515b242fa0,2418,"RecordWriteStub"
code-creation,Stub,4,0x2b515b243920,575,"StoreTransitionStub"
code-creation,Handler,4,0x2b515b243b60,200,"next"
code-creation,Stub,16,0x2b515b243c40,194,"CompareICStub"
code-creation,Stub,4,0x2b515b243d20,264,"LoadFastElementStub"
code-creation,Stub,4,0x2b515b243e40,112,"LoadFieldStub"
code-creation,Stub,17,0x2b515b243ec0,216,"ToBooleanICStub(SpecObject)"
code-creation,Stub,16,0x2b515b243fa0,194,"CompareICStub"
code-creation,LazyCompile,0,0x2b515b23c580,388,"ObjectConstructor native v8natives.js:612:27",0x145dde15b1e0,~
code-creation,Stub,3,0x2b515b244080,1188,"BinaryOpWithAllocationSiteStub(ADD_CreateAllocationMementos:String*String->String)"
code-creation,Stub,15,0x2b515b244540,111,"BinaryOpICWithAllocationSiteStub(ADD_CreateAllocationMementos:String*String->String)"
code-creation,Stub,15,0x2b515b2445c0,111,"BinaryOpICWithAllocationSiteStub(ADD_CreateAllocationMementos:String*String->String)"
code-creation,Stub,15,0x2b515b244640,111,"BinaryOpICWithAllocationSiteStub(ADD_CreateAllocationMementos:String*String->String)"
code-creation,Function,0,0x2b515b2446c0,476,"SymbolToPrimitive native symbol.js:17:27",0x145dde1618b0,~
code-creation,Function,0,0x2b515b2448a0,492,"SymbolToString native symbol.js:24:24",0x145dde161a80,~
code-creation,Function,0,0x2b515b244aa0,476,"SymbolValueOf native symbol.js:31:23",0x145dde161c50,~
code-creation,Function,0,0x2b515b244c80,508,"SymbolFor native symbol.js:38:19",0x145dde161e18,~
code-creation,Function,0,0x2b515b244e80,372,"SymbolKeyFor native symbol.js:48:22",0x145dde162088,~
code-creation,Function,0,0x2b515b245000,268," native symbol.js:14:18",0x145dde162260,~
code-creation,Function,0,0x2b515b245120,212," native symbol.js:73:18",0x145dde162408,~
code-creation,Function,0,0x2b515b245200,2028," native symbol.js:2:10",0x145dde1614f8,~
code-creation,Script,0,0x2b515b245a00,228,"native symbol.js",0x145dde161428,~
code-creation,Stub,4,0x2b515b245b00,116,"LoadFieldStub"
code-creation,Stub,4,0x2b515b245b80,116,"LoadFieldStub"
code-creation,Stub,4,0x2b515b245c00,116,"LoadFieldStub"
code-creation,Stub,4,0x2b515b245c80,116,"LoadFieldStub"
code-creation,Stub,4,0x2b515b245d00,116,"LoadFieldStub"
code-creation,Stub,3,0x2b515b245d80,2372,"RecordWriteStub"
code-creation,Stub,4,0x2b515b2466e0,160,"StoreTransitionStub"
code-creation,Handler,4,0x2b515b246780,209,"next"
code-creation,Stub,15,0x2b515b246860,111,"BinaryOpICWithAllocationSiteStub(ADD_CreateAllocationMementos:String*String->String)"
code-creation,Stub,15,0x2b515b2468e0,111,"BinaryOpICWithAllocationSiteStub(ADD_CreateAllocationMementos:String*String->String)"
code-creation,Function,0,0x2b515b246960,300,"ArraySpeciesCreate native array.js:39:28",0x145dde165970,~
code-creation,Function,0,0x2b515b246aa0,476,"DefineIndexedProperty native array.js:48:31",0x145dde165b38,~
